"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Car, truck, or van","Margin of Error!!Total!!Car, truck, or van","Estimate!!Total!!Car, truck, or van!!Drove alone","Margin of Error!!Total!!Car, truck, or van!!Drove alone","Estimate!!Total!!Car, truck, or van!!Carpooled","Margin of Error!!Total!!Car, truck, or van!!Carpooled","Estimate!!Total!!Car, truck, or van!!Carpooled!!In 2-person carpool","Margin of Error!!Total!!Car, truck, or van!!Carpooled!!In 2-person carpool","Estimate!!Total!!Car, truck, or van!!Carpooled!!In 3-person carpool","Margin of Error!!Total!!Car, truck, or van!!Carpooled!!In 3-person carpool","Estimate!!Total!!Car, truck, or van!!Carpooled!!In 4-person carpool","Margin of Error!!Total!!Car, truck, or van!!Carpooled!!In 4-person carpool","Estimate!!Total!!Car, truck, or van!!Carpooled!!In 5- or 6-person carpool","Margin of Error!!Total!!Car, truck, or van!!Carpooled!!In 5- or 6-person carpool","Estimate!!Total!!Car, truck, or van!!Carpooled!!In 7-or-more-person carpool","Margin of Error!!Total!!Car, truck, or van!!Carpooled!!In 7-or-more-person carpool","Estimate!!Total!!Public transportation (excluding taxicab)","Margin of Error!!Total!!Public transportation (excluding taxicab)","Estimate!!Total!!Public transportation (excluding taxicab)!!Bus or trolley bus","Margin of Error!!Total!!Public transportation (excluding taxicab)!!Bus or trolley bus","Estimate!!Total!!Public transportation (excluding taxicab)!!Streetcar or trolley car (carro publico in Puerto Rico)","Margin of Error!!Total!!Public transportation (excluding taxicab)!!Streetcar or trolley car (carro publico in Puerto Rico)","Estimate!!Total!!Public transportation (excluding taxicab)!!Subway or elevated","Margin of Error!!Total!!Public transportation (excluding taxicab)!!Subway or elevated","Estimate!!Total!!Public transportation (excluding taxicab)!!Railroad","Margin of Error!!Total!!Public transportation (excluding taxicab)!!Railroad","Estimate!!Total!!Public transportation (excluding taxicab)!!Ferryboat","Margin of Error!!Total!!Public transportation (excluding taxicab)!!Ferryboat","Estimate!!Total!!Taxicab","Margin of Error!!Total!!Taxicab","Estimate!!Total!!Motorcycle","Margin of Error!!Total!!Motorcycle","Estimate!!Total!!Bicycle","Margin of Error!!Total!!Bicycle","Estimate!!Total!!Walked","Margin of Error!!Total!!Walked","Estimate!!Total!!Other means","Margin of Error!!Total!!Other means","Estimate!!Total!!Worked at home","Margin of Error!!Total!!Worked at home"
"0400000US01","Alabama","2041619","17993","1922457","18547","1748949","19969","173508","7679","137015","7441","22909","2962","8188","1765","3113","1157","2283","854","7234","1504","6634","1377","415","426","56","94","65","102","64","108","1332","612","2333","842","2058","785","23594","3529","13739","2392","68872","5117"
"0400000US02","Alaska","351282","6043","285020","6651","243466","6186","41554","4193","28108","3354","7252","2135","4237","1999","1466","565","491","301","5827","1561","5124","1471","0","153","72","120","0","153","631","310","1883","788","433","198","2723","764","25829","2365","13583","1291","15984","2030"
"0400000US04","Arizona","3086150","17384","2701752","18612","2362162","18831","339590","10803","258886","9693","49021","4009","17835","2987","8648","2268","5200","1079","55495","5174","51522","5112","1956","688","1612","585","188","244","217","177","6674","1616","12266","1719","25270","2743","61420","4149","29358","3065","193915","7427"
"0400000US05","Arkansas","1281666","13086","1194667","12515","1068253","12584","126414","6651","95082","6037","19650","2839","6249","1613","3871","1222","1562","548","3788","1046","3553","1057","0","201","52","104","92","130","91","149","845","516","1261","522","2338","1057","23112","3075","8499","1743","47156","3936"
"0400000US06","California","18320629","48194","15378833","50709","13541563","56126","1837270","27936","1345308","20983","284597","11060","114874","7583","60291","6650","32200","3802","919579","16698","587013","15497","20266","2428","223166","6786","79833","4738","9301","1545","37403","3678","59096","4823","166029","7140","473375","12939","193427","8986","1092887","19780"
"0400000US08","Colorado","2886978","17103","2408517","16583","2161670","15648","246847","8470","187576","8468","35612","3808","13833","2395","6627","1397","3199","1031","92878","5937","69962","5512","3123","1375","11413","1756","7949","1656","431","392","2130","690","4664","991","31723","3535","77250","4817","25713","2508","244103","8996"
"0400000US09","Connecticut","1778000","14686","1531473","14710","1391813","14671","139660","7956","110642","6631","15617","2523","7696","1740","3381","1020","2324","760","83460","4978","38380","3648","87","102","3105","905","41808","3399","80","133","3125","932","1783","877","5483","1621","49471","4116","12031","2277","91174","4559"
"0400000US10","Delaware","430780","6838","384125","7390","353445","7749","30680","3402","22590","2735","5969","1827","1242","590","333","239","546","415","9598","1594","6902","1436","240","213","179","197","2223","803","54","97","64","108","422","268","1566","655","9566","1521","3212","1249","22227","2459"
"0400000US11","District of Columbia","375380","6102","148546","5267","129051","5201","19495","2415","13411","2094","3626","1052","1064","775","764","531","630","534","122643","5311","47097","3541","300","312","74240","4453","1006","488","0","208","5379","1285","362","243","18624","2587","47625","3750","4534","1719","27667","2948"
"0400000US12","Florida","9355081","35950","8274363","38485","7423934","39897","850429","21057","653683","18435","122642","8008","41095","4970","20394","2851","12615","2262","162401","8778","140744","8430","1711","935","11637","2667","6907","1710","1402","909","25673","3963","20062","2966","53751","4538","132386","8683","111939","8143","574506","15223"
"0400000US13","Georgia","4782581","26117","4238236","27104","3765494","28187","472742","13703","346007","11018","74330","6535","26062","3775","16185","2525","10158","2392","102295","7160","72638","6013","1720","1070","23555","3114","3966","1345","416","529","16975","2744","6695","1530","11554","2581","74886","5380","55478","5421","276462","9732"
"0400000US15","Hawaii","703939","7810","568962","8024","475638","8015","93324","5482","65899","4704","16845","2402","6945","2174","3300","1077","335","242","43263","3269","43257","3268","0","187","6","11","0","187","0","187","484","271","4048","1098","6579","1326","38388","3392","11571","2446","30644","2673"
"0400000US16","Idaho","773999","10081","690863","10405","612010","10878","78853","4534","57159","4077","11991","2291","5814","1514","2402","803","1487","641","4859","1065","4469","1051","0","201","170","90","143","236","77","124","663","504","1373","533","6414","1557","17473","2029","8348","1650","44006","3786"
"0400000US17","Illinois","6129046","25518","4953483","23758","4476740","24100","476743","14276","370971","13624","62009","4905","23790","2704","13080","2166","6893","1235","588347","12393","226240","8632","3368","1198","213987","7920","144271","5520","481","284","19408","2780","5179","993","37838","3138","177158","6111","49421","4064","298212","9371"
"0400000US18","Indiana","3126324","19561","2850351","20244","2577077","20992","273274","9697","209735","8306","36555","4024","12571","2211","9949","1777","4464","1005","29104","2905","22910","2665","379","307","1006","541","4663","982","146","155","2627","1026","3040","829","13659","2013","65561","3912","28073","3465","133909","5688"
"0400000US19","Iowa","1597499","9307","1428268","10775","1300546","11377","127722","6330","98459","5353","17821","2237","4760","904","5463","1384","1219","509","13667","1766","13120","1780","159","146","93","110","0","163","295","237","1283","508","2247","707","8132","1252","51025","2782","11172","1835","81705","4337"
"0400000US20","Kansas","1431057","8730","1304473","8951","1179785","9578","124688","6220","95292","5352","17496","2493","6203","1582","3806","1016","1891","713","6101","1342","5826","1371","142","160","17","28","26","43","90","107","696","446","1895","536","5095","1317","33316","2733","11766","1749","67715","3897"
"0400000US21","Kentucky","1948608","13560","1780522","14913","1597996","13828","182526","7333","142427","6637","25333","3252","8108","1701","4612","1278","2046","837","20508","2766","19471","2589","100","165","110","153","100","139","727","516","1758","875","1130","508","3565","926","40974","3146","23311","2749","76840","5192"
"0400000US22","Louisiana","2003496","18402","1841888","19444","1657080","19059","184808","9396","141101","7634","25213","2939","12603","2895","4202","1274","1689","538","21422","3007","18846","2732","1412","601","457","551","42","67","665","435","2271","831","3001","1062","11977","2099","33755","3133","22288","3116","66894","4158"
"0400000US23","Maine","657960","7348","578505","7827","516861","9042","61644","3915","49273","3650","6173","1197","2711","1014","2077","671","1410","543","3819","953","2932","887","0","175","83","111","296","253","508","297","1039","631","598","307","3208","853","26835","3041","4983","1214","38973","3086"
"0400000US24","Maryland","3061440","14044","2536375","17510","2257654","17828","278721","9898","210372","8654","37618","3343","13857","2108","11352","2556","5522","1163","259404","8653","126306","7315","1181","578","107709","5393","23882","3021","326","219","8542","1954","3527","1231","11819","1664","65595","4226","26499","3197","149679","6644"
"0400000US25","Massachusetts","3526167","17582","2724783","20229","2469684","20286","255099","10065","196766","8848","32789","3562","11152","2255","8228","2002","6164","1955","366993","9650","123986","5879","8022","1633","171208","7291","60443","4751","3334","989","9078","1759","2684","663","31932","3195","169562","6333","34791","3660","186344","7454"
"0400000US26","Michigan","4560646","19707","4157444","20771","3760333","20616","397111","11645","309443","10727","52499","4463","19415","2948","9980","1853","5774","1155","58769","4645","56636","4500","330","262","752","493","439","267","612","376","5479","1252","2939","708","20055","2291","99437","5070","25508","2645","191015","6427"
"0400000US27","Minnesota","2908771","11921","2506515","13378","2269447","14781","237068","7334","180443","7238","33167","2955","12595","1961","7297","1310","3566","752","106880","5363","95236","4875","2193","703","4474","1241","4900","1069","77","72","3025","1035","2748","661","20605","2236","76587","4193","21342","2173","171069","6475"
"0400000US28","Mississippi","1214929","13583","1149117","13419","1038393","14112","110724","6502","83894","6023","15263","2105","4690","1054","4350","1230","2527","748","3718","1217","3509","1168","0","217","0","217","0","217","209","249","695","502","971","626","432","345","16547","1910","15614","2632","27835","3390"
"0400000US29","Missouri","2881692","17530","2610275","19152","2367511","20171","242764","9080","190393","8582","31439","3021","11309","1867","6242","1199","3381","913","36897","4063","33197","3981","666","373","2126","819","808","386","100","121","3012","1122","3950","1121","4960","974","55850","4683","21191","2531","145557","6430"
"0400000US30","Montana","508613","6858","434358","7581","388996","7954","45362","3808","33327","3464","6445","1113","3816","811","1155","399","619","317","3997","1019","3900","1004","0","174","46","77","0","174","51","71","372","321","804","463","5645","1230","25114","2171","5081","1157","33242","2771"
"0400000US31","Nebraska","996639","7497","904734","8098","814254","8691","90480","5245","69619","4463","11696","1675","4859","838","2822","1425","1484","707","6867","1728","6536","1723","50","61","92","161","143","125","46","69","414","281","888","331","2768","684","27271","2136","6821","1399","46876","3129"
"0400000US32","Nevada","1402611","11140","1238638","12041","1101151","12742","137487","6747","103511","5885","19516","2492","7365","1608","5225","1672","1870","694","43262","4012","42753","3988","42","69","350","325","0","211","117","130","1592","732","4174","1043","5009","1084","27197","2850","22455","3050","60284","4284"
"0400000US33","New Hampshire","712701","7576","635788","7700","576670","7644","59118","4295","48988","3831","6318","1400","2257","929","756","387","799","421","5162","1204","4118","1096","114","191","227","179","703","332","0","192","978","563","538","370","1951","716","17018","2287","6758","1733","44508","3568"
"0400000US34","New Jersey","4409601","22026","3478515","19405","3129181","18787","349334","11707","251599","9616","50660","4860","21917","2945","14561","2127","10597","1957","521066","11220","273537","9429","4144","1237","96790","4814","135444","5827","11151","1842","18160","2477","2273","825","11723","1929","130035","7135","46159","4607","201670","6892"
"0400000US35","New Mexico","866572","11960","780225","11078","688146","11605","92079","6102","69029","5322","13912","2354","5166","1272","1961","841","2011","1082","9231","2264","8216","2198","0","201","0","201","1015","497","0","201","0","201","2081","763","5434","1217","17589","2637","7884","1586","44128","3712"
"0400000US36","New York","9427680","30893","5597173","29875","5007277","29816","589896","14308","444598","12954","81189","5642","33349","3397","19134","2430","11626","1901","2644978","23106","533462","12372","10230","2443","1829886","21529","259461","7513","11939","1678","57976","5064","7109","1545","66673","5640","584649","16592","59109","4626","410013","10362"
"0400000US37","North Carolina","4780350","24489","4299649","23307","3876587","26194","423062","12913","328948","11867","56857","5404","21356","3070","9781","2323","6120","1336","46327","3946","41244","3886","1152","599","2797","694","867","509","267","204","5214","1488","6411","1351","10307","1790","82854","4978","37911","3311","291677","9011"
"0400000US38","North Dakota","405145","4371","363825","5160","330690","5492","33135","3318","25191","3096","4366","1204","1892","667","1193","514","493","377","2137","803","1923","779","191","261","5","9","0","161","18","33","237","273","402","273","2062","759","15495","1925","2224","729","18763","2227"
"0400000US39","Ohio","5476583","23581","4983891","24248","4564251","23989","419640","11908","321842","10187","54177","4531","19602","2622","14703","2446","9316","1873","79760","4594","76200","4524","619","327","2147","673","596","285","198","210","8395","1663","4684","973","15851","2073","114359","6359","36959","3480","232684","7941"
"0400000US40","Oklahoma","1744677","12690","1607289","12885","1435851","12825","171438","6761","130997","5363","20705","2426","11221","2584","6478","1324","2037","629","5737","1228","5526","1246","28","65","44","51","0","161","139","234","997","577","2485","704","5124","1364","33298","3292","15144","1714","74603","3994"
"0400000US41","Oregon","1953055","14969","1589712","16563","1399966","16563","189746","7312","151015","6428","21362","2587","10102","2297","5588","2079","1679","789","87100","5097","64536","4228","9208","1945","10757","1944","2132","773","467","331","2810","1029","4485","1158","39797","3277","72559","5221","12885","2186","143707","6831"
"0400000US42","Pennsylvania","6056160","22146","5129646","22397","4614474","20262","515172","13916","401576","12631","61730","4733","27701","3135","15304","1804","8861","1733","323271","9054","211475","7591","6847","1387","46169","3628","58368","3924","412","234","7754","1629","4712","934","34230","3975","213841","6602","42523","3277","300183","8741"
"0400000US44","Rhode Island","522214","6772","463760","6803","414455","7067","49305","5259","38410","4403","5293","1325","2588","1387","1745","958","1269","742","11452","1745","7130","1264","69","113","652","591","3601","986","0","217","1048","935","296","295","1039","566","18555","1929","2410","760","23654","2537"
"0400000US45","South Carolina","2259936","17207","2064082","19453","1849628","18872","214454","8964","167437","8254","27384","3366","9058","1535","8130","2711","2445","973","11198","1951","9592","1823","220","169","732","542","195","326","459","321","2575","1054","2837","1031","5312","1164","48223","3742","20287","2790","105422","5959"
"0400000US46","South Dakota","436376","5284","388547","5822","354488","5522","34059","3028","25617","2759","5554","1155","1556","565","676","363","656","403","2956","1063","2788","1034","0","163","34","60","0","163","134","191","35","53","594","307","1524","603","14795","1826","2416","786","25509","1951"
"0400000US47","Tennessee","3079158","18127","2832494","20700","2562137","22030","270357","11128","208489","10139","38277","4261","15033","2543","3796","1164","4762","1560","19744","2803","18009","2725","576","541","283","291","736","377","140","217","1932","844","3399","853","4380","935","41231","3528","25860","3698","150118","7072"
"0400000US48","Texas","13051002","37723","11801735","41091","10516631","40631","1285104","23498","954077","19866","200623","9680","70750","5951","42729","4324","16925","2500","176746","9378","148478","8933","4478","1334","10295","1726","12361","2295","1134","600","12316","2255","18338","2086","33123","3870","200474","9550","145862","9214","662408","17371"
"0400000US49","Utah","1486681","9125","1290838","10309","1131247","11000","159591","7456","116878","5512","24266","2719","9357","1893","4903","1254","4187","1843","34465","3069","20254","2528","3910","1226","2636","757","7622","1331","43","70","184","142","4245","1010","10331","1523","35016","2990","10333","1830","101269","6222"
"0400000US50","Vermont","318995","4208","268040","4750","238797","5178","29243","2280","24272","2068","3114","875","781","358","365","243","711","505","4782","1590","4175","1524","0","157","434","461","144","111","29","51","431","303","292","195","2280","794","18272","2129","2245","636","22653","2127"
"0400000US51","Virginia","4195387","19113","3609348","21090","3246194","21680","363154","10367","265304","10071","61513","4805","19816","2629","10231","1766","6290","1097","175257","6809","80743","5379","672","513","77493","3819","15953","1805","396","322","10894","2191","5465","1256","17232","2274","108589","4891","42526","4276","226076","6684"
"0400000US53","Washington","3566785","15915","2921014","17289","2558090","18125","362924","10562","279046","10033","45532","3786","18133","2203","12983","1914","7230","1492","233203","8468","198161","7733","1588","709","12751","1997","10889","1820","9814","1441","4089","1118","8447","1307","24820","3204","122540","6669","26916","2778","225756","8280"
"0400000US54","West Virginia","711997","10856","653334","9867","589312","9638","64022","4473","50326","4157","8431","1605","3880","1634","724","390","661","449","6552","1198","5831","1209","0","200","208","213","377","202","136","156","233","214","389","306","1094","584","20921","2900","5953","1196","23521","2855"
"0400000US55","Wisconsin","2938890","12379","2608359","11143","2384007","12164","224352","7523","178651","6946","26529","2378","9643","1491","6676","1741","2853","888","51446","3688","49584","3715","48","84","129","150","1341","643","344","240","2530","776","4168","826","18504","1794","88054","3735","20357","2326","145472","5503"
"0400000US56","Wyoming","279145","4794","246049","5450","217568","5889","28481","2991","19594","2361","5120","1409","2332","866","623","577","812","576","1651","615","1651","615","0","201","0","201","0","201","0","201","732","534","317","284","2967","870","10106","2046","2550","1262","14773","2129"
"0400000US72","Puerto Rico","978691","16266","894572","15429","820782","16442","73790","5572","56308","5344","10366","2445","4609","1716","1815","1112","692","398","17286","2719","7335","1658","6469","1574","2949","985","86","133","447","490","662","423","602","379","1151","594","27693","3906","15474","2800","21251","3485"
"0400000US01","Alabama","2041619","17993","1922457","18547","1748949","19969","173508","7679","137015","7441","22909","2962","8188","1765","3113","1157","2283","854","7234","1504","6634","1377","415","426","56","94","65","102","64","108","1332","612","2333","842","2058","785","23594","3529","13739","2392","68872","5117"
